,city,crime,ind_string,value,latitude,longitude
331,Paredes de Coura,Condução sem habilitação legal,6,6,41.91098404,-8.55958557
332,Paredes de Coura,Crimes contra a integridade física,42,42,41.91098404,-8.55958557
333,Paredes de Coura,Crimes contra as pessoas,65,65,41.91098404,-8.55958557
334,Paredes de Coura,Crimes contra animais de companhia,…,0,41.91098404,-8.55958557
335,Paredes de Coura,Crimes de homicídio voluntário consumado,x,0,41.91098404,-8.55958557
336,Paredes de Coura,Violência doméstica contra cônjuge ou análogos,13,13,41.91098404,-8.55958557
337,Paredes de Coura,Ofensa à integridade física voluntária simples,19,19,41.91098404,-8.55958557
338,Paredes de Coura,Crimes contra o património,87,87,41.91098404,-8.55958557
339,Paredes de Coura,Roubo por esticão e na via pública,…,0,41.91098404,-8.55958557
340,Paredes de Coura,Furto de veículo e em veículo motorizado,5,5,41.91098404,-8.55958557
341,Paredes de Coura,Crimes contra a identidade cultural e integridade pessoal,x,0,41.91098404,-8.55958557
342,Paredes de Coura,Crimes contra a vida em sociedade,82,82,41.91098404,-8.55958557
343,Paredes de Coura,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",29,29,41.91098404,-8.55958557
344,Paredes de Coura,Crimes contra o Estado,…,0,41.91098404,-8.55958557
345,Ponte da Barca,Crimes previstos em legislação avulsa,5,5,41.80789185,-8.41952419
346,Ponte da Barca,Condução sem habilitação legal,3,3,41.80789185,-8.41952419
347,Ponte da Barca,Crimes contra a integridade física,81,81,41.80789185,-8.41952419
348,Ponte da Barca,Crimes contra as pessoas,119,119,41.80789185,-8.41952419
349,Ponte da Barca,Crimes contra animais de companhia,4,4,41.80789185,-8.41952419
350,Ponte da Barca,Crimes de homicídio voluntário consumado,x,0,41.80789185,-8.41952419
351,Ponte da Barca,Violência doméstica contra cônjuge ou análogos,41,41,41.80789185,-8.41952419
352,Ponte da Barca,Ofensa à integridade física voluntária simples,20,20,41.80789185,-8.41952419
353,Ponte da Barca,Crimes contra o património,138,138,41.80789185,-8.41952419
354,Ponte da Barca,Roubo por esticão e na via pública,0,0,41.80789185,-8.41952419
355,Ponte da Barca,Furto de veículo e em veículo motorizado,18,18,41.80789185,-8.41952419
356,Ponte da Barca,Crimes contra a identidade cultural e integridade pessoal,x,0,41.80789185,-8.41952419
357,Ponte da Barca,Crimes contra a vida em sociedade,135,135,41.80789185,-8.41952419
358,Ponte da Barca,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",21,21,41.80789185,-8.41952419
359,Ponte da Barca,Crimes contra o Estado,5,5,41.80789185,-8.41952419
360,Ponte de Lima,Crimes previstos em legislação avulsa,29,29,41.76702118,-8.58327866
361,Ponte de Lima,Condução sem habilitação legal,14,14,41.76702118,-8.58327866
362,Ponte de Lima,Crimes contra a integridade física,202,202,41.76702118,-8.58327866
363,Ponte de Lima,Crimes contra as pessoas,285,285,41.76702118,-8.58327866
364,Ponte de Lima,Crimes contra animais de companhia,7,7,41.76702118,-8.58327866
365,Ponte de Lima,Crimes de homicídio voluntário consumado,x,0,41.76702118,-8.58327866
366,Ponte de Lima,Violência doméstica contra cônjuge ou análogos,93,93,41.76702118,-8.58327866
367,Ponte de Lima,Ofensa à integridade física voluntária simples,78,78,41.76702118,-8.58327866
368,Ponte de Lima,Crimes contra o património,449,449,41.76702118,-8.58327866
369,Ponte de Lima,Roubo por esticão e na via pública,6,6,41.76702118,-8.58327866
370,Ponte de Lima,Furto de veículo e em veículo motorizado,67,67,41.76702118,-8.58327866
371,Ponte de Lima,Crimes contra a identidade cultural e integridade pessoal,x,0,41.76702118,-8.58327866
372,Ponte de Lima,Crimes contra a vida em sociedade,137,137,41.76702118,-8.58327866
373,Ponte de Lima,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",36,36,41.76702118,-8.58327866
374,Ponte de Lima,Crimes contra o Estado,16,16,41.76702118,-8.58327866
375,Valença,Crimes previstos em legislação avulsa,41,41,42.02396011,-8.63328552
376,Valença,Condução sem habilitação legal,25,25,42.02396011,-8.63328552
377,Valença,Crimes contra a integridade física,119,119,42.02396011,-8.63328552
378,Valença,Crimes contra as pessoas,177,177,42.02396011,-8.63328552
379,Valença,Crimes contra animais de companhia,3,3,42.02396011,-8.63328552
380,Valença,Crimes de homicídio voluntário consumado,x,0,42.02396011,-8.63328552
381,Valença,Violência doméstica contra cônjuge ou análogos,56,56,42.02396011,-8.63328552
382,Valença,Ofensa à integridade física voluntária simples,50,50,42.02396011,-8.63328552
383,Valença,Crimes contra o património,285,285,42.02396011,-8.63328552
384,Valença,Roubo por esticão e na via pública,…,0,42.02396011,-8.63328552
385,Valença,Furto de veículo e em veículo motorizado,28,28,42.02396011,-8.63328552
386,Valença,Crimes contra a identidade cultural e integridade pessoal,x,0,42.02396011,-8.63328552
387,Valença,Crimes contra a vida em sociedade,158,158,42.02396011,-8.63328552
388,Valença,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",56,56,42.02396011,-8.63328552
389,Valença,Crimes contra o Estado,8,8,42.02396011,-8.63328552
390,Viana do Castelo,Crimes previstos em legislação avulsa,149,149,41.69456863,-8.830163
391,Viana do Castelo,Condução sem habilitação legal,82,82,41.69456863,-8.830163
392,Viana do Castelo,Crimes contra a integridade física,430,430,41.69456863,-8.830163
393,Viana do Castelo,Crimes contra as pessoas,627,627,41.69456863,-8.830163
394,Viana do Castelo,Crimes contra animais de companhia,11,11,41.69456863,-8.830163
395,Viana do Castelo,Crimes de homicídio voluntário consumado,x,0,41.69456863,-8.830163
396,Viana do Castelo,Violência doméstica contra cônjuge ou análogos,191,191,41.69456863,-8.830163
397,Viana do Castelo,Ofensa à integridade física voluntária simples,180,180,41.69456863,-8.830163
398,Viana do Castelo,Crimes contra o património,1 167,1167,41.69456863,-8.830163
399,Viana do Castelo,Roubo por esticão e na via pública,24,24,41.69456863,-8.830163
400,Viana do Castelo,Furto de veículo e em veículo motorizado,148,148,41.69456863,-8.830163
401,Viana do Castelo,Crimes contra a identidade cultural e integridade pessoal,x,0,41.69456863,-8.830163
402,Viana do Castelo,Crimes contra a vida em sociedade,315,315,41.69456863,-8.830163
403,Viana do Castelo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",166,166,41.69456863,-8.830163
404,Viana do Castelo,Crimes contra o Estado,39,39,41.69456863,-8.830163
405,Vila Nova de Cerveira,Crimes previstos em legislação avulsa,45,45,41.94009781,-8.74443722
406,Vila Nova de Cerveira,Condução sem habilitação legal,34,34,41.94009781,-8.74443722
407,Vila Nova de Cerveira,Crimes contra a integridade física,59,59,41.94009781,-8.74443722
408,Vila Nova de Cerveira,Crimes contra as pessoas,95,95,41.94009781,-8.74443722
409,Vila Nova de Cerveira,Crimes contra animais de companhia,…,0,41.94009781,-8.74443722
410,Vila Nova de Cerveira,Crimes de homicídio voluntário consumado,x,0,41.94009781,-8.74443722
411,Vila Nova de Cerveira,Violência doméstica contra cônjuge ou análogos,28,28,41.94009781,-8.74443722
412,Vila Nova de Cerveira,Ofensa à integridade física voluntária simples,20,20,41.94009781,-8.74443722
413,Vila Nova de Cerveira,Crimes contra o património,141,141,41.94009781,-8.74443722
414,Vila Nova de Cerveira,Roubo por esticão e na via pública,…,0,41.94009781,-8.74443722
415,Vila Nova de Cerveira,Furto de veículo e em veículo motorizado,18,18,41.94009781,-8.74443722
416,Vila Nova de Cerveira,Crimes contra a identidade cultural e integridade pessoal,x,0,41.94009781,-8.74443722
417,Vila Nova de Cerveira,Crimes contra a vida em sociedade,98,98,41.94009781,-8.74443722
418,Vila Nova de Cerveira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",64,64,41.94009781,-8.74443722
419,Vila Nova de Cerveira,Crimes contra o Estado,…,0,41.94009781,-8.74443722
420,Cávado,Crimes previstos em legislação avulsa,483,483,41.54417038,-8.42193985
421,Cávado,Condução sem habilitação legal,222,222,41.54417038,-8.42193985
422,Cávado,Crimes contra a integridade física,1 844,1844,41.54417038,-8.42193985
423,Cávado,Crimes contra as pessoas,2 904,2904,41.54417038,-8.42193985
424,Cávado,Crimes contra animais de companhia,68,68,41.54417038,-8.42193985
425,Cávado,Crimes de homicídio voluntário consumado,x,0,41.54417038,-8.42193985
426,Cávado,Violência doméstica contra cônjuge ou análogos,938,938,41.54417038,-8.42193985
427,Cávado,Ofensa à integridade física voluntária simples,657,657,41.54417038,-8.42193985
428,Cávado,Crimes contra o património,5 247,5247,41.54417038,-8.42193985
429,Cávado,Roubo por esticão e na via pública,100,100,41.54417038,-8.42193985
430,Cávado,Furto de veículo e em veículo motorizado,1 144,1144,41.54417038,-8.42193985
431,Cávado,Crimes contra a identidade cultural e integridade pessoal,11,11,41.54417038,-8.42193985
432,Cávado,Crimes contra a vida em sociedade,1 286,1286,41.54417038,-8.42193985
433,Cávado,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",525,525,41.54417038,-8.42193985
434,Cávado,Crimes contra o Estado,119,119,41.54417038,-8.42193985
435,Amares,Crimes previstos em legislação avulsa,25,25,41.63127136,-8.34902859
436,Amares,Condução sem habilitação legal,13,13,41.63127136,-8.34902859
437,Amares,Crimes contra a integridade física,109,109,41.63127136,-8.34902859
438,Amares,Crimes contra as pessoas,169,169,41.63127136,-8.34902859
439,Amares,Crimes contra animais de companhia,…,0,41.63127136,-8.34902859
440,Amares,Crimes de homicídio voluntário consumado,x,0,41.63127136,-8.34902859
441,Amares,Violência doméstica contra cônjuge ou análogos,69,69,41.63127136,-8.34902859
442,Amares,Ofensa à integridade física voluntária simples,24,24,41.63127136,-8.34902859
443,Amares,Crimes contra o património,175,175,41.63127136,-8.34902859
444,Amares,Roubo por esticão e na via pública,0,0,41.63127136,-8.34902859
445,Amares,Furto de veículo e em veículo motorizado,21,21,41.63127136,-8.34902859
446,Amares,Crimes contra a identidade cultural e integridade pessoal,x,0,41.63127136,-8.34902859
447,Amares,Crimes contra a vida em sociedade,81,81,41.63127136,-8.34902859
448,Amares,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",46,46,41.63127136,-8.34902859
449,Amares,Crimes contra o Estado,…,0,41.63127136,-8.34902859
450,Barcelos,Crimes previstos em legislação avulsa,133,133,41.53153992,-8.61895847
451,Barcelos,Condução sem habilitação legal,61,61,41.53153992,-8.61895847
452,Barcelos,Crimes contra a integridade física,516,516,41.53153992,-8.61895847
453,Barcelos,Crimes contra as pessoas,775,775,41.53153992,-8.61895847
454,Barcelos,Crimes contra animais de companhia,26,26,41.53153992,-8.61895847
455,Barcelos,Crimes de homicídio voluntário consumado,x,0,41.53153992,-8.61895847
456,Barcelos,Violência doméstica contra cônjuge ou análogos,287,287,41.53153992,-8.61895847
457,Barcelos,Ofensa à integridade física voluntária simples,161,161,41.53153992,-8.61895847
458,Barcelos,Crimes contra o património,1 131,1131,41.53153992,-8.61895847
459,Barcelos,Roubo por esticão e na via pública,15,15,41.53153992,-8.61895847
460,Barcelos,Furto de veículo e em veículo motorizado,240,240,41.53153992,-8.61895847
461,Barcelos,Crimes contra a identidade cultural e integridade pessoal,x,0,41.53153992,-8.61895847
462,Barcelos,Crimes contra a vida em sociedade,251,251,41.53153992,-8.61895847
463,Barcelos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",112,112,41.53153992,-8.61895847
464,Barcelos,Crimes contra o Estado,30,30,41.53153992,-8.61895847
465,Braga,Crimes previstos em legislação avulsa,244,244,41.55176163,-8.42290306
466,Braga,Condução sem habilitação legal,103,103,41.55176163,-8.42290306
467,Braga,Crimes contra a integridade física,783,783,41.55176163,-8.42290306
468,Braga,Crimes contra as pessoas,1 226,1226,41.55176163,-8.42290306
469,Braga,Crimes contra animais de companhia,17,17,41.55176163,-8.42290306
470,Braga,Crimes de homicídio voluntário consumado,x,0,41.55176163,-8.42290306
471,Braga,Violência doméstica contra cônjuge ou análogos,359,359,41.55176163,-8.42290306
472,Braga,Ofensa à integridade física voluntária simples,310,310,41.55176163,-8.42290306
473,Braga,Crimes contra o património,2 851,2851,41.55176163,-8.42290306
474,Braga,Roubo por esticão e na via pública,80,80,41.55176163,-8.42290306
475,Braga,Furto de veículo e em veículo motorizado,676,676,41.55176163,-8.42290306
476,Braga,Crimes contra a identidade cultural e integridade pessoal,10,10,41.55176163,-8.42290306
477,Braga,Crimes contra a vida em sociedade,551,551,41.55176163,-8.42290306
478,Braga,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",267,267,41.55176163,-8.42290306
479,Braga,Crimes contra o Estado,65,65,41.55176163,-8.42290306
480,Esposende,Crimes previstos em legislação avulsa,26,26,41.53287125,-8.78101349
481,Esposende,Condução sem habilitação legal,13,13,41.53287125,-8.78101349
482,Esposende,Crimes contra a integridade física,163,163,41.53287125,-8.78101349
483,Esposende,Crimes contra as pessoas,267,267,41.53287125,-8.78101349
484,Esposende,Crimes contra animais de companhia,11,11,41.53287125,-8.78101349
485,Esposende,Crimes de homicídio voluntário consumado,x,0,41.53287125,-8.78101349
486,Esposende,Violência doméstica contra cônjuge ou análogos,86,86,41.53287125,-8.78101349
487,Esposende,Ofensa à integridade física voluntária simples,56,56,41.53287125,-8.78101349
488,Esposende,Crimes contra o património,478,478,41.53287125,-8.78101349
489,Esposende,Roubo por esticão e na via pública,…,0,41.53287125,-8.78101349
490,Esposende,Furto de veículo e em veículo motorizado,106,106,41.53287125,-8.78101349
491,Esposende,Crimes contra a identidade cultural e integridade pessoal,x,0,41.53287125,-8.78101349
492,Esposende,Crimes contra a vida em sociedade,89,89,41.53287125,-8.78101349
493,Esposende,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",32,32,41.53287125,-8.78101349
494,Esposende,Crimes contra o Estado,6,6,41.53287125,-8.78101349
495,Terras de Bouro,Crimes previstos em legislação avulsa,8,8,41.71920395,-8.31012344
496,Terras de Bouro,Condução sem habilitação legal,4,4,41.71920395,-8.31012344
497,Terras de Bouro,Crimes contra a integridade física,38,38,41.71920395,-8.31012344
498,Terras de Bouro,Crimes contra as pessoas,63,63,41.71920395,-8.31012344
499,Terras de Bouro,Crimes contra animais de companhia,…,0,41.71920395,-8.31012344
500,Terras de Bouro,Crimes de homicídio voluntário consumado,x,0,41.71920395,-8.31012344
501,Terras de Bouro,Violência doméstica contra cônjuge ou análogos,18,18,41.71920395,-8.31012344
502,Terras de Bouro,Ofensa à integridade física voluntária simples,14,14,41.71920395,-8.31012344
503,Terras de Bouro,Crimes contra o património,49,49,41.71920395,-8.31012344
504,Terras de Bouro,Roubo por esticão e na via pública,0,0,41.71920395,-8.31012344
505,Terras de Bouro,Furto de veículo e em veículo motorizado,10,10,41.71920395,-8.31012344
506,Terras de Bouro,Crimes contra a identidade cultural e integridade pessoal,x,0,41.71920395,-8.31012344
507,Terras de Bouro,Crimes contra a vida em sociedade,55,55,41.71920395,-8.31012344
508,Terras de Bouro,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",19,19,41.71920395,-8.31012344
509,Terras de Bouro,Crimes contra o Estado,…,0,41.71920395,-8.31012344
510,Vila Verde,Crimes previstos em legislação avulsa,47,47,41.65150452,-8.43593693
511,Vila Verde,Condução sem habilitação legal,28,28,41.65150452,-8.43593693
512,Vila Verde,Crimes contra a integridade física,235,235,41.65150452,-8.43593693
513,Vila Verde,Crimes contra as pessoas,404,404,41.65150452,-8.43593693
514,Vila Verde,Crimes contra animais de companhia,8,8,41.65150452,-8.43593693
515,Vila Verde,Crimes de homicídio voluntário consumado,x,0,41.65150452,-8.43593693
516,Vila Verde,Violência doméstica contra cônjuge ou análogos,119,119,41.65150452,-8.43593693
517,Vila Verde,Ofensa à integridade física voluntária simples,92,92,41.65150452,-8.43593693
518,Vila Verde,Crimes contra o património,563,563,41.65150452,-8.43593693
519,Vila Verde,Roubo por esticão e na via pública,…,0,41.65150452,-8.43593693
520,Vila Verde,Furto de veículo e em veículo motorizado,91,91,41.65150452,-8.43593693
