city,crime,ind_string,value
4768,Tábua,Crimes contra a identidade cultural e integridade pessoal,x,0
4769,Vila Nova de Poiares,Crimes de homicídio voluntário consumado,x,0
4770,Vila Nova de Poiares,Crimes contra a identidade cultural e integridade pessoal,x,0
4771,Mortágua,Crimes de homicídio voluntário consumado,x,0
4772,Mortágua,Crimes contra a identidade cultural e integridade pessoal,x,0
4774,Alvaiázere,Crimes de homicídio voluntário consumado,x,0
4775,Alvaiázere,Crimes contra a identidade cultural e integridade pessoal,x,0
4776,Ansião,Crimes de homicídio voluntário consumado,x,0
4777,Ansião,Crimes contra a identidade cultural e integridade pessoal,x,0
4778,Batalha,Crimes de homicídio voluntário consumado,x,0
4779,Batalha,Crimes contra a identidade cultural e integridade pessoal,x,0
4780,Castanheira de Pêra,Crimes de homicídio voluntário consumado,x,0
4781,Castanheira de Pêra,Crimes contra a identidade cultural e integridade pessoal,x,0
4782,Figueiró dos Vinhos,Crimes de homicídio voluntário consumado,x,0
4783,Figueiró dos Vinhos,Crimes contra a identidade cultural e integridade pessoal,x,0
4784,Leiria,Crimes de homicídio voluntário consumado,x,0
4785,Marinha Grande,Crimes de homicídio voluntário consumado,x,0
4786,Pedrógão Grande,Crimes de homicídio voluntário consumado,x,0
4787,Pedrógão Grande,Crimes contra a identidade cultural e integridade pessoal,x,0
4788,Pombal,Crimes de homicídio voluntário consumado,x,0
4789,Pombal,Crimes contra a identidade cultural e integridade pessoal,x,0
4790,Porto de Mós,Crimes de homicídio voluntário consumado,x,0
4791,Porto de Mós,Crimes contra a identidade cultural e integridade pessoal,x,0
4792,Viseu Dão Lafões,Crimes de homicídio voluntário consumado,x,0
4793,Aguiar da Beira,Crimes de homicídio voluntário consumado,x,0
4794,Aguiar da Beira,Crimes contra a identidade cultural e integridade pessoal,x,0
4795,Carregal do Sal,Crimes de homicídio voluntário consumado,x,0
4796,Carregal do Sal,Crimes contra a identidade cultural e integridade pessoal,x,0
4797,Castro Daire,Crimes de homicídio voluntário consumado,x,0
4798,Castro Daire,Crimes contra a identidade cultural e integridade pessoal,x,0
4799,Mangualde,Crimes de homicídio voluntário consumado,x,0
4800,Mangualde,Crimes contra a identidade cultural e integridade pessoal,x,0
4801,Nelas,Crimes de homicídio voluntário consumado,x,0
4802,Nelas,Crimes contra a identidade cultural e integridade pessoal,x,0
4803,Oliveira de Frades,Crimes de homicídio voluntário consumado,x,0
4804,Oliveira de Frades,Crimes contra a identidade cultural e integridade pessoal,x,0
4805,Penalva do Castelo,Crimes de homicídio voluntário consumado,x,0
4806,Penalva do Castelo,Crimes contra a identidade cultural e integridade pessoal,x,0
4807,Santa Comba Dão,Crimes de homicídio voluntário consumado,x,0
4808,Santa Comba Dão,Crimes contra a identidade cultural e integridade pessoal,x,0
4809,São Pedro do Sul,Crimes de homicídio voluntário consumado,x,0
4810,São Pedro do Sul,Crimes contra a identidade cultural e integridade pessoal,x,0
4811,Sátão,Crimes de homicídio voluntário consumado,x,0
4812,Sátão,Crimes contra a identidade cultural e integridade pessoal,x,0
4813,Tondela,Crimes de homicídio voluntário consumado,x,0
4814,Tondela,Crimes contra a identidade cultural e integridade pessoal,x,0
4815,Vila Nova de Paiva,Crimes de homicídio voluntário consumado,x,0
4816,Vila Nova de Paiva,Crimes contra a identidade cultural e integridade pessoal,x,0
4817,Viseu,Crimes de homicídio voluntário consumado,x,0
4818,Vouzela,Crimes de homicídio voluntário consumado,x,0
4819,Vouzela,Crimes contra a identidade cultural e integridade pessoal,x,0
4820,Beira Baixa,Crimes de homicídio voluntário consumado,x,0
4821,Beira Baixa,Crimes contra a identidade cultural e integridade pessoal,x,0
4822,Castelo Branco,Crimes de homicídio voluntário consumado,x,0
4823,Castelo Branco,Crimes contra a identidade cultural e integridade pessoal,x,0
4824,Idanha-a-Nova,Crimes de homicídio voluntário consumado,x,0
4825,Idanha-a-Nova,Crimes contra a identidade cultural e integridade pessoal,x,0
4826,Oleiros,Crimes de homicídio voluntário consumado,x,0
4827,Oleiros,Crimes contra a identidade cultural e integridade pessoal,x,0
4828,Penamacor,Crimes de homicídio voluntário consumado,x,0
4829,Penamacor,Crimes contra a identidade cultural e integridade pessoal,x,0
4830,Proença-a-Nova,Crimes de homicídio voluntário consumado,x,0
4831,Proença-a-Nova,Crimes contra a identidade cultural e integridade pessoal,x,0
4832,Vila Velha de Ródão,Crimes de homicídio voluntário consumado,x,0
4833,Vila Velha de Ródão,Crimes contra a identidade cultural e integridade pessoal,x,0
4834,Médio Tejo,Crimes de homicídio voluntário consumado,x,0
4835,Médio Tejo,Crimes contra a identidade cultural e integridade pessoal,x,0
4836,Sertã,Crimes de homicídio voluntário consumado,x,0
4837,Sertã,Crimes contra a identidade cultural e integridade pessoal,x,0
4838,Vila de Rei,Crimes de homicídio voluntário consumado,x,0
4839,Vila de Rei,Crimes contra a identidade cultural e integridade pessoal,x,0
4840,Abrantes,Crimes de homicídio voluntário consumado,x,0
4841,Abrantes,Crimes contra a identidade cultural e integridade pessoal,x,0
4842,Alcanena,Crimes de homicídio voluntário consumado,x,0
4843,Alcanena,Crimes contra a identidade cultural e integridade pessoal,x,0
4844,Constância,Crimes de homicídio voluntário consumado,x,0
4845,Constância,Crimes contra a identidade cultural e integridade pessoal,x,0
4846,Entroncamento,Crimes de homicídio voluntário consumado,x,0
4847,Entroncamento,Crimes contra a identidade cultural e integridade pessoal,x,0
4848,Ferreira do Zêzere,Crimes de homicídio voluntário consumado,x,0
4849,Ferreira do Zêzere,Crimes contra a identidade cultural e integridade pessoal,x,0
4850,Mação,Crimes de homicídio voluntário consumado,x,0
4851,Mação,Crimes contra a identidade cultural e integridade pessoal,x,0
4852,Sardoal,Crimes de homicídio voluntário consumado,x,0
4853,Sardoal,Crimes contra a identidade cultural e integridade pessoal,x,0
4854,Tomar,Crimes de homicídio voluntário consumado,x,0
4855,Tomar,Crimes contra a identidade cultural e integridade pessoal,x,0
4856,Torres Novas,Crimes de homicídio voluntário consumado,x,0
4857,Torres Novas,Crimes contra a identidade cultural e integridade pessoal,x,0
4858,Vila Nova da Barquinha,Crimes de homicídio voluntário consumado,x,0
4859,Vila Nova da Barquinha,Crimes contra a identidade cultural e integridade pessoal,x,0
4860,Ourém,Crimes de homicídio voluntário consumado,x,0
4861,Ourém,Crimes contra a identidade cultural e integridade pessoal,x,0
4862,Belmonte,Crimes de homicídio voluntário consumado,x,0
4863,Belmonte,Crimes contra a identidade cultural e integridade pessoal,x,0
4864,Covilhã,Crimes de homicídio voluntário consumado,x,0
4865,Covilhã,Crimes contra a identidade cultural e integridade pessoal,x,0
4866,Fundão,Crimes de homicídio voluntário consumado,x,0
4867,Fundão,Crimes contra a identidade cultural e integridade pessoal,x,0
4868,Almeida,Crimes de homicídio voluntário consumado,x,0
4869,Almeida,Crimes contra a identidade cultural e integridade pessoal,x,0
4870,Celorico da Beira,Crimes de homicídio voluntário consumado,x,0
4871,Celorico da Beira,Crimes contra a identidade cultural e integridade pessoal,x,0
4872,Figueira de Castelo Rodrigo,Crimes de homicídio voluntário consumado,x,0
4873,Figueira de Castelo Rodrigo,Crimes contra a identidade cultural e integridade pessoal,x,0
4874,Fornos de Algodres,Crimes de homicídio voluntário consumado,x,0
4875,Fornos de Algodres,Crimes contra a identidade cultural e integridade pessoal,x,0
4876,Gouveia,Crimes de homicídio voluntário consumado,x,0
4877,Gouveia,Crimes contra a identidade cultural e integridade pessoal,x,0
4878,Guarda,Crimes de homicídio voluntário consumado,x,0
4879,Guarda,Crimes contra a identidade cultural e integridade pessoal,x,0
4880,Manteigas,Crimes de homicídio voluntário consumado,x,0
4881,Manteigas,Crimes contra a identidade cultural e integridade pessoal,x,0
4882,Mêda,Crimes de homicídio voluntário consumado,x,0
4883,Mêda,Crimes contra a identidade cultural e integridade pessoal,x,0
4884,Pinhel,Crimes de homicídio voluntário consumado,x,0
4885,Pinhel,Crimes contra a identidade cultural e integridade pessoal,x,0
4886,Sabugal,Crimes de homicídio voluntário consumado,x,0
4887,Sabugal,Crimes contra a identidade cultural e integridade pessoal,x,0
4888,Seia,Crimes de homicídio voluntário consumado,x,0
4889,Seia,Crimes contra a identidade cultural e integridade pessoal,x,0
4890,Trancoso,Crimes de homicídio voluntário consumado,x,0
4891,Trancoso,Crimes contra a identidade cultural e integridade pessoal,x,0
4892,Mafra,Crimes de homicídio voluntário consumado,x,0
4893,Mafra,Crimes contra a identidade cultural e integridade pessoal,x,0
4894,Oeiras,Crimes de homicídio voluntário consumado,x,0
4895,Vila Franca de Xira,Crimes de homicídio voluntário consumado,x,0
4896,Amadora,Crimes de homicídio voluntário consumado,x,0
4897,Odivelas,Crimes de homicídio voluntário consumado,x,0
4898,Alcochete,Crimes de homicídio voluntário consumado,x,0
4899,Alcochete,Crimes contra a identidade cultural e integridade pessoal,x,0
4900,Almada,Crimes de homicídio voluntário consumado,x,0
4901,Barreiro,Crimes de homicídio voluntário consumado,x,0
4902,Barreiro,Crimes contra a identidade cultural e integridade pessoal,x,0
4903,Moita,Crimes de homicídio voluntário consumado,x,0
4904,Montijo,Crimes de homicídio voluntário consumado,x,0
4905,Palmela,Crimes de homicídio voluntário consumado,x,0
4906,Palmela,Crimes contra a identidade cultural e integridade pessoal,x,0
4907,Seixal,Crimes contra a identidade cultural e integridade pessoal,x,0
4908,Sesimbra,Crimes de homicídio voluntário consumado,x,0
4909,Sesimbra,Crimes contra a identidade cultural e integridade pessoal,x,0
4910,Setúbal,Crimes contra a identidade cultural e integridade pessoal,x,0
4911,Alentejo Litoral,Crimes contra a identidade cultural e integridade pessoal,x,0
4912,Odemira,Crimes de homicídio voluntário consumado,x,0
4913,Odemira,Crimes contra a identidade cultural e integridade pessoal,x,0
4914,Alcácer do Sal,Crimes de homicídio voluntário consumado,x,0
4915,Alcácer do Sal,Crimes contra a identidade cultural e integridade pessoal,x,0
4916,Grândola,Crimes de homicídio voluntário consumado,x,0
4917,Grândola,Crimes contra a identidade cultural e integridade pessoal,x,0
4918,Santiago do Cacém,Crimes de homicídio voluntário consumado,x,0
4919,Santiago do Cacém,Crimes contra a identidade cultural e integridade pessoal,x,0
4920,Sines,Crimes de homicídio voluntário consumado,x,0
4921,Sines,Crimes contra a identidade cultural e integridade pessoal,x,0
4922,Baixo Alentejo,Crimes de homicídio voluntário consumado,x,0
4923,Aljustrel,Crimes de homicídio voluntário consumado,x,0
4924,Aljustrel,Crimes contra a identidade cultural e integridade pessoal,x,0
4925,Almodôvar,Crimes de homicídio voluntário consumado,x,0
4926,Almodôvar,Crimes contra a identidade cultural e integridade pessoal,x,0
4927,Alvito,Crimes de homicídio voluntário consumado,x,0
4928,Alvito,Crimes contra a identidade cultural e integridade pessoal,x,0
4929,Barrancos,Crimes de homicídio voluntário consumado,x,0
4930,Barrancos,Crimes contra a identidade cultural e integridade pessoal,x,0
4931,Beja,Crimes de homicídio voluntário consumado,x,0
4932,Beja,Crimes contra a identidade cultural e integridade pessoal,x,0
4933,Castro Verde,Crimes de homicídio voluntário consumado,x,0
4934,Castro Verde,Crimes contra a identidade cultural e integridade pessoal,x,0
4935,Cuba,Crimes de homicídio voluntário consumado,x,0
4936,Cuba,Crimes contra a identidade cultural e integridade pessoal,x,0
4937,Ferreira do Alentejo,Crimes de homicídio voluntário consumado,x,0
4938,Ferreira do Alentejo,Crimes contra a identidade cultural e integridade pessoal,x,0
4939,Mértola,Crimes de homicídio voluntário consumado,x,0
4940,Mértola,Crimes contra a identidade cultural e integridade pessoal,x,0
4941,Moura,Crimes de homicídio voluntário consumado,x,0
4942,Moura,Crimes contra a identidade cultural e integridade pessoal,x,0
4943,Ourique,Crimes de homicídio voluntário consumado,x,0
4944,Ourique,Crimes contra a identidade cultural e integridade pessoal,x,0
4945,Serpa,Crimes de homicídio voluntário consumado,x,0
4946,Serpa,Crimes contra a identidade cultural e integridade pessoal,x,0
4947,Vidigueira,Crimes de homicídio voluntário consumado,x,0
4948,Vidigueira,Crimes contra a identidade cultural e integridade pessoal,x,0
4949,Azambuja,Crimes de homicídio voluntário consumado,x,0
4950,Azambuja,Crimes contra a identidade cultural e integridade pessoal,x,0
4951,Almeirim,Crimes de homicídio voluntário consumado,x,0
4952,Almeirim,Crimes contra a identidade cultural e integridade pessoal,x,0
4953,Alpiarça,Crimes de homicídio voluntário consumado,x,0
4954,Alpiarça,Crimes contra a identidade cultural e integridade pessoal,x,0
4955,Benavente,Crimes de homicídio voluntário consumado,x,0
4956,Benavente,Crimes contra a identidade cultural e integridade pessoal,x,0
4957,Cartaxo,Crimes de homicídio voluntário consumado,x,0
4958,Cartaxo,Crimes contra a identidade cultural e integridade pessoal,x,0
4959,Chamusca,Crimes de homicídio voluntário consumado,x,0
4960,Chamusca,Crimes contra a identidade cultural e integridade pessoal,x,0
4961,Coruche,Crimes de homicídio voluntário consumado,x,0
4962,Coruche,Crimes contra a identidade cultural e integridade pessoal,x,0
4963,Golegã,Crimes de homicídio voluntário consumado,x,0
4964,Golegã,Crimes contra a identidade cultural e integridade pessoal,x,0
4965,Rio Maior,Crimes de homicídio voluntário consumado,x,0
4966,Rio Maior,Crimes contra a identidade cultural e integridade pessoal,x,0
4967,Salvaterra de Magos,Crimes de homicídio voluntário consumado,x,0
4968,Salvaterra de Magos,Crimes contra a identidade cultural e integridade pessoal,x,0
4969,Santarém,Crimes de homicídio voluntário consumado,x,0
4970,Santarém,Crimes contra a identidade cultural e integridade pessoal,x,0
4971,Alto Alentejo,Crimes de homicídio voluntário consumado,x,0
4972,Alto Alentejo,Crimes contra a identidade cultural e integridade pessoal,x,0
4973,Alter do Chão,Crimes de homicídio voluntário consumado,x,0
4974,Alter do Chão,Crimes contra a identidade cultural e integridade pessoal,x,0
4975,Arronches,Crimes de homicídio voluntário consumado,x,0
4976,Arronches,Crimes contra a identidade cultural e integridade pessoal,x,0
4977,Avis,Crimes de homicídio voluntário consumado,x,0
4978,Avis,Crimes contra a identidade cultural e integridade pessoal,x,0
4979,Campo Maior,Crimes de homicídio voluntário consumado,x,0
4980,Campo Maior,Crimes contra a identidade cultural e integridade pessoal,x,0
4981,Castelo de Vide,Crimes de homicídio voluntário consumado,x,0
4982,Castelo de Vide,Crimes contra a identidade cultural e integridade pessoal,x,0
4983,Crato,Crimes de homicídio voluntário consumado,x,0
4984,Crato,Crimes contra a identidade cultural e integridade pessoal,x,0
4985,Elvas,Crimes de homicídio voluntário consumado,x,0
4986,Elvas,Crimes contra a identidade cultural e integridade pessoal,x,0
4987,Fronteira,Crimes de homicídio voluntário consumado,x,0
4988,Fronteira,Crimes contra a identidade cultural e integridade pessoal,x,0
4989,Gavião,Crimes de homicídio voluntário consumado,x,0
4990,Gavião,Crimes contra a identidade cultural e integridade pessoal,x,0
4991,Marvão,Crimes de homicídio voluntário consumado,x,0
4992,Marvão,Crimes contra a identidade cultural e integridade pessoal,x,0
4993,Monforte,Crimes de homicídio voluntário consumado,x,0
4994,Monforte,Crimes contra a identidade cultural e integridade pessoal,x,0
4995,Nisa,Crimes de homicídio voluntário consumado,x,0
4996,Nisa,Crimes contra a identidade cultural e integridade pessoal,x,0
4997,Ponte de Sor,Crimes de homicídio voluntário consumado,x,0
4998,Ponte de Sor,Crimes contra a identidade cultural e integridade pessoal,x,0
4999,Portalegre,Crimes de homicídio voluntário consumado,x,0
5000,Portalegre,Crimes contra a identidade cultural e integridade pessoal,x,0
5001,Sousel,Crimes de homicídio voluntário consumado,x,0
5002,Sousel,Crimes contra a identidade cultural e integridade pessoal,x,0
5003,Alentejo Central,Crimes de homicídio voluntário consumado,x,0
5004,Alentejo Central,Crimes contra a identidade cultural e integridade pessoal,x,0
5005,Alandroal,Crimes de homicídio voluntário consumado,x,0
5006,Alandroal,Crimes contra a identidade cultural e integridade pessoal,x,0
5007,Arraiolos,Crimes de homicídio voluntário consumado,x,0
5008,Arraiolos,Crimes contra a identidade cultural e integridade pessoal,x,0
5009,Borba,Crimes de homicídio voluntário consumado,x,0
5010,Borba,Crimes contra a identidade cultural e integridade pessoal,x,0
5011,Estremoz,Crimes de homicídio voluntário consumado,x,0
5012,Estremoz,Crimes contra a identidade cultural e integridade pessoal,x,0
5013,Évora,Crimes de homicídio voluntário consumado,x,0
5014,Évora,Crimes contra a identidade cultural e integridade pessoal,x,0
5015,Montemor-o-Novo,Crimes de homicídio voluntário consumado,x,0
5016,Montemor-o-Novo,Crimes contra a identidade cultural e integridade pessoal,x,0
5017,Mora,Crimes de homicídio voluntário consumado,x,0
5018,Mora,Crimes contra a identidade cultural e integridade pessoal,x,0
5019,Mourão,Crimes de homicídio voluntário consumado,x,0
5020,Mourão,Crimes contra a identidade cultural e integridade pessoal,x,0
5021,Portel,Crimes de homicídio voluntário consumado,x,0
5022,Portel,Crimes contra a identidade cultural e integridade pessoal,x,0
5023,Redondo,Crimes de homicídio voluntário consumado,x,0
5024,Redondo,Crimes contra a identidade cultural e integridade pessoal,x,0
5025,Reguengos de Monsaraz,Crimes de homicídio voluntário consumado,x,0
5026,Reguengos de Monsaraz,Crimes contra a identidade cultural e integridade pessoal,x,0
5027,Vendas Novas,Crimes de homicídio voluntário consumado,x,0
5028,Vendas Novas,Crimes contra a identidade cultural e integridade pessoal,x,0
5029,Viana do Alentejo,Crimes de homicídio voluntário consumado,x,0
5030,Viana do Alentejo,Crimes contra a identidade cultural e integridade pessoal,x,0
5031,Vila Viçosa,Crimes de homicídio voluntário consumado,x,0
5032,Vila Viçosa,Crimes contra a identidade cultural e integridade pessoal,x,0
5033,Vila do Porto,Crimes de homicídio voluntário consumado,x,0
5034,Vila do Porto,Crimes contra a identidade cultural e integridade pessoal,x,0
5035,Lagoa,Crimes de homicídio voluntário consumado,x,0
5036,Lagoa,Crimes contra a identidade cultural e integridade pessoal,x,0
5037,Nordeste,Crimes de homicídio voluntário consumado,x,0
5038,Nordeste,Crimes contra a identidade cultural e integridade pessoal,x,0
5039,Ponta Delgada,Crimes de homicídio voluntário consumado,x,0
5040,Ponta Delgada,Crimes contra a identidade cultural e integridade pessoal,x,0
5041,Povoação,Crimes de homicídio voluntário consumado,x,0
5042,Povoação,Crimes contra a identidade cultural e integridade pessoal,x,0
5043,Ribeira Grande,Crimes de homicídio voluntário consumado,x,0
5044,Ribeira Grande,Crimes contra a identidade cultural e integridade pessoal,x,0
5045,Vila Franca do Campo,Crimes de homicídio voluntário consumado,x,0
5046,Vila Franca do Campo,Crimes contra a identidade cultural e integridade pessoal,x,0
5047,Angra do Heroísmo,Crimes de homicídio voluntário consumado,x,0
5048,Angra do Heroísmo,Crimes contra a identidade cultural e integridade pessoal,x,0
5049,Vila da Praia da Vitória,Crimes de homicídio voluntário consumado,x,0
5050,Vila da Praia da Vitória,Crimes contra a identidade cultural e integridade pessoal,x,0
5051,Santa Cruz da Graciosa,Crimes de homicídio voluntário consumado,x,0
5052,Santa Cruz da Graciosa,Crimes contra a identidade cultural e integridade pessoal,x,0
5053,Calheta,Crimes de homicídio voluntário consumado,x,0
5054,Calheta,Crimes contra a identidade cultural e integridade pessoal,x,0
5055,Velas,Crimes de homicídio voluntário consumado,x,0
5056,Velas,Crimes contra a identidade cultural e integridade pessoal,x,0
5057,Lajes do Pico,Crimes de homicídio voluntário consumado,x,0
5058,Lajes do Pico,Crimes contra a identidade cultural e integridade pessoal,x,0
5059,Madalena,Crimes de homicídio voluntário consumado,x,0
5060,Madalena,Crimes contra a identidade cultural e integridade pessoal,x,0
5061,São Roque do Pico,Crimes de homicídio voluntário consumado,x,0
5062,São Roque do Pico,Crimes contra a identidade cultural e integridade pessoal,x,0
5063,Horta,Crimes de homicídio voluntário consumado,x,0
5064,Horta,Crimes contra a identidade cultural e integridade pessoal,x,0
5065,Lajes das Flores,Crimes de homicídio voluntário consumado,x,0
5066,Lajes das Flores,Crimes contra a identidade cultural e integridade pessoal,x,0
5067,Santa Cruz das Flores,Crimes de homicídio voluntário consumado,x,0
5068,Santa Cruz das Flores,Crimes contra a identidade cultural e integridade pessoal,x,0
5069,Corvo,Crimes de homicídio voluntário consumado,x,0
5070,Corvo,Crimes contra a identidade cultural e integridade pessoal,x,0
5071,Calheta,Crimes de homicídio voluntário consumado,x,0
5072,Calheta,Crimes contra a identidade cultural e integridade pessoal,x,0
5073,Câmara de Lobos,Crimes de homicídio voluntário consumado,x,0
5074,Câmara de Lobos,Crimes contra a identidade cultural e integridade pessoal,x,0
5075,Funchal,Crimes de homicídio voluntário consumado,x,0
5076,Machico,Crimes de homicídio voluntário consumado,x,0
5077,Machico,Crimes contra a identidade cultural e integridade pessoal,x,0
5078,Ponta do Sol,Crimes de homicídio voluntário consumado,x,0
5079,Ponta do Sol,Crimes contra a identidade cultural e integridade pessoal,x,0
5080,Porto Moniz,Crimes de homicídio voluntário consumado,x,0
5081,Porto Moniz,Crimes contra a identidade cultural e integridade pessoal,x,0
5082,Ribeira Brava,Crimes de homicídio voluntário consumado,x,0
5083,Ribeira Brava,Crimes contra a identidade cultural e integridade pessoal,x,0
5084,Santa Cruz,Crimes de homicídio voluntário consumado,x,0
5085,Santa Cruz,Crimes contra a identidade cultural e integridade pessoal,x,0
5086,Santana,Crimes de homicídio voluntário consumado,x,0
5087,Santana,Crimes contra a identidade cultural e integridade pessoal,x,0
5088,São Vicente,Crimes de homicídio voluntário consumado,x,0
5089,São Vicente,Crimes contra a identidade cultural e integridade pessoal,x,0
5090,Porto Santo,Crimes de homicídio voluntário consumado,x,0
5091,Porto Santo,Crimes contra a identidade cultural e integridade pessoal,x,0
5092,Arcos de Valdevez,Roubo por esticão e na via pública,…,0
5093,Caminha,Crimes contra animais de companhia,…,0
5094,Caminha,Crimes contra o Estado,…,0
5095,Melgaço,Crimes contra animais de companhia,…,0
5096,Melgaço,Crimes contra o Estado,…,0
5097,Monção,Roubo por esticão e na via pública,…,0
5098,Paredes de Coura,Crimes contra animais de companhia,…,0
5099,Paredes de Coura,Roubo por esticão e na via pública,…,0
5100,Paredes de Coura,Crimes contra o Estado,…,0
5101,Valença,Roubo por esticão e na via pública,…,0
5102,Vila Nova de Cerveira,Crimes contra animais de companhia,…,0
5103,Vila Nova de Cerveira,Roubo por esticão e na via pública,…,0
5104,Vila Nova de Cerveira,Crimes contra o Estado,…,0
5105,Amares,Crimes contra animais de companhia,…,0
5106,Amares,Crimes contra o Estado,…,0
5107,Esposende,Roubo por esticão e na via pública,…,0
5108,Terras de Bouro,Crimes contra animais de companhia,…,0
5109,Terras de Bouro,Crimes contra o Estado,…,0
5110,Vila Verde,Roubo por esticão e na via pública,…,0
5111,Cabeceiras de Basto,Roubo por esticão e na via pública,…,0
5112,Cabeceiras de Basto,Condução sem habilitação legal,…,0
5113,Póvoa de Lanhoso,Roubo por esticão e na via pública,…,0
5114,Vieira do Minho,Crimes contra animais de companhia,…,0
5115,Vieira do Minho,Crimes contra o Estado,…,0
5116,Vizela,Roubo por esticão e na via pública,…,0
5117,Mondim de Basto,Crimes contra animais de companhia,…,0
5118,Mondim de Basto,Crimes contra o Estado,…,0
5119,Mondim de Basto,Condução sem habilitação legal,…,0
5120,São João da Madeira,Roubo por esticão e na via pública,…,0
5121,Vale de Cambra,Roubo por esticão e na via pública,…,0
5122,Alto Tâmega,Roubo por esticão e na via pública,…,0
5123,Boticas,Crimes contra animais de companhia,…,0
5124,Boticas,Crimes previstos em legislação avulsa,…,0
5125,Boticas,Condução sem habilitação legal,…,0
5126,Montalegre,Crimes contra animais de companhia,…,0
5127,Montalegre,Roubo por esticão e na via pública,…,0
5128,Montalegre,Crimes contra o Estado,…,0
5129,Montalegre,Crimes previstos em legislação avulsa,…,0
5130,Ribeira de Pena,Condução sem habilitação legal,…,0
5131,Vila Pouca de Aguiar,Crimes contra animais de companhia,…,0
5132,Vila Pouca de Aguiar,Crimes contra o Estado,…,0
5133,Celorico de Basto,Roubo por esticão e na via pública,…,0
5134,Baião,Crimes contra animais de companhia,…,0
5135,Baião,Crimes contra o Estado,…,0
5136,Lousada,Crimes contra animais de companhia,…,0
5137,Lousada,Crimes contra o Estado,…,0
5138,Marco de Canaveses,Roubo por esticão e na via pública,…,0
5139,Cinfães,Crimes contra animais de companhia,…,0
5140,Cinfães,Crimes contra o Estado,…,0
5141,Resende,Crimes contra animais de companhia,…,0
5142,Resende,Crimes contra o Estado,…,0
5143,Douro,Roubo por esticão e na via pública,…,0
5144,Carrazeda de Ansiães,Crimes contra animais de companhia,…,0
5145,Carrazeda de Ansiães,Crimes contra o Estado,…,0
5146,Freixo de Espada à Cinta,Crimes contra animais de companhia,…,0
5147,Freixo de Espada à Cinta,Furto de veículo e em veículo motorizado,…,0
5148,Freixo de Espada à Cinta,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",…,0
5149,Freixo de Espada à Cinta,Crimes contra o Estado,…,0
5150,Vila Nova de Foz Côa,Crimes contra animais de companhia,…,0
5151,Vila Nova de Foz Côa,Roubo por esticão e na via pública,…,0
5152,Vila Nova de Foz Côa,Crimes contra o Estado,…,0
5153,Alijó,Roubo por esticão e na via pública,…,0
5154,Alijó,Crimes contra o Estado,…,0
5155,Alijó,Crimes previstos em legislação avulsa,…,0
5156,Mesão Frio,Crimes contra animais de companhia,…,0
5157,Mesão Frio,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",…,0
5158,Mesão Frio,Crimes contra o Estado,…,0
5159,Murça,Furto de veículo e em veículo motorizado,…,0
5160,Murça,Crimes contra o Estado,…,0
5161,Murça,Crimes previstos em legislação avulsa,…,0
5162,Sabrosa,Crimes contra o Estado,…,0
5163,Sabrosa,Crimes previstos em legislação avulsa,…,0
5164,Santa Marta de Penaguião,Crimes contra animais de companhia,…,0
5165,Santa Marta de Penaguião,Furto de veículo e em veículo motorizado,…,0
5166,Santa Marta de Penaguião,Crimes previstos em legislação avulsa,…,0
5167,Armamar,Crimes contra o Estado,…,0
5168,Armamar,Crimes previstos em legislação avulsa,…,0
5169,Moimenta da Beira,Roubo por esticão e na via pública,…,0
5170,Penedono,Crimes contra animais de companhia,…,0
5171,Penedono,Furto de veículo e em veículo motorizado,…,0
5172,Penedono,Crimes previstos em legislação avulsa,…,0
5173,Sernancelhe,Crimes contra animais de companhia,…,0
5174,Sernancelhe,Crimes contra o Estado,…,0
5175,Sernancelhe,Condução sem habilitação legal,…,0
5176,Tabuaço,Crimes contra o Estado,…,0
5177,Tabuaço,Crimes previstos em legislação avulsa,…,0
5178,Tabuaço,Condução sem habilitação legal,…,0
5179,Terras de Trás-os-Montes,Roubo por esticão e na via pública,…,0
5180,Alfândega da Fé,Crimes contra animais de companhia,…,0
5181,Alfândega da Fé,Violência doméstica contra cônjuge ou análogos,…,0
5182,Alfândega da Fé,Crimes contra o Estado,…,0
5183,Alfândega da Fé,Crimes previstos em legislação avulsa,…,0
5184,Alfândega da Fé,Condução sem habilitação legal,…,0
5185,Miranda do Douro,Crimes contra animais de companhia,…,0
5186,Miranda do Douro,Furto de veículo e em veículo motorizado,…,0
5187,Miranda do Douro,Crimes contra o Estado,…,0
5188,Mirandela,Crimes contra animais de companhia,…,0
5189,Mirandela,Roubo por esticão e na via pública,…,0
5190,Mirandela,Crimes contra o Estado,…,0
5191,Mogadouro,Furto de veículo e em veículo motorizado,…,0
5192,Vila Flor,Roubo por esticão e na via pública,…,0
5193,Vimioso,Violência doméstica contra cônjuge ou análogos,…,0
5194,Vimioso,Condução sem habilitação legal,…,0
5195,Vinhais,Crimes contra animais de companhia,…,0
5196,Vinhais,Crimes contra o Estado,…,0
5197,Vinhais,Crimes previstos em legislação avulsa,…,0
5198,Vinhais,Condução sem habilitação legal,…,0
5199,Alcoutim,Crimes contra animais de companhia,…,0
5200,Alcoutim,Violência doméstica contra cônjuge ou análogos,…,0
5201,Alcoutim,Crimes contra o Estado,…,0
